ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,H2nd_m3,H2mass_pct,H2mole_pct,H2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,MinMaxFactor
0.0,555.000,22.00,48.00,25258.308,24703.308,10.489,194.6,1.912e-02,2.841e-08,61.758,54.041,995.7,1.000e+05,0.000,955.393,197.7,2.399e-02,3.509e-08,0.0,2.503e-08,3.224e-08,2.561e-08,-9.8,12.70,1048.6,1.80,-19.0,-28.7,-8.1,-27.0,59.6,0.0,16.6,-25.0,76.2,-25.0,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,7.1067e+18,3.458e+03,1.473e+00,2.404,1.0000,5.7529e+18,68.01,80.95,2.02,1.3494e+18,31.59,18.99,4.00,4.3122e+15,0.40,0.06,16.04,-0.089
0.0,556.000,22.00,48.00,25259.308,24703.308,10.488,195.1,1.881e-02,2.789e-08,61.850,54.185,996.7,1.000e+05,0.000,957.831,198.1,2.361e-02,3.445e-08,0.0,2.457e-08,3.165e-08,2.511e-08,-9.9,12.70,1050.3,1.79,-19.1,-28.7,-8.1,-27.1,60.3,0.0,6.8,-19.0,67.0,-19.0,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,6.9774e+18,3.458e+03,1.473e+00,2.404,1.0000,5.6484e+18,68.01,80.95,2.02,1.3249e+18,31.59,18.99,4.00,4.1115e+15,0.39,0.06,16.04,-0.089
0.0,557.000,22.00,48.00,25260.308,24703.308,10.488,195.5,1.851e-02,2.738e-08,61.850,54.185,997.8,1.000e+05,0.000,958.831,198.6,2.323e-02,3.383e-08,0.0,2.412e-08,3.107e-08,2.440e-08,-10.9,12.70,1057.0,1.79,-19.1,-28.7,-8.2,-27.9,60.9,0.0,-22.4,-37.9,38.6,-37.9,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,6.8505e+18,3.459e+03,1.472e+00,2.404,1.0000,5.5458e+18,68.02,80.95,2.02,1.3009e+18,31.60,18.99,4.00,3.9201e+15,0.38,0.06,16.04,-0.089
0.0,558.000,22.00,48.00,25261.308,24703.308,10.487,195.9,1.821e-02,2.688e-08,61.850,54.185,998.8,1.000e+05,0.000,959.831,199.0,2.287e-02,3.322e-08,0.0,2.368e-08,3.051e-08,2.450e-08,-8.9,12.70,1046.2,1.79,-19.1,-28.7,-8.2,-26.3,61.6,0.0,-35.3,-24.4,26.3,-24.4,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,6.7259e+18,3.459e+03,1.472e+00,2.404,1.0000,5.4450e+18,68.03,80.96,2.02,1.2772e+18,31.60,18.99,4.00,3.7376e+15,0.37,0.06,16.04,-0.089
0.0,559.000,22.00,48.00,25262.308,24703.308,10.486,196.4,1.792e-02,2.639e-08,61.850,54.185,999.8,1.000e+05,0.000,960.831,199.4,2.251e-02,3.263e-08,0.0,2.325e-08,2.995e-08,2.404e-08,-8.9,12.70,1047.5,1.78,-19.1,-28.7,-8.2,-26.3,62.3,0.0,-25.5,-18.7,36.8,-18.7,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,6.6036e+18,3.459e+03,1.472e+00,2.404,1.0000,5.3460e+18,68.04,80.96,2.02,1.2540e+18,31.60,18.99,4.00,3.5636e+15,0.36,0.05,16.04,-0.089
0.0,560.000,22.00,48.00,25263.308,24703.308,10.485,196.8,1.763e-02,2.590e-08,61.850,54.185,1000.8,1.000e+05,0.000,961.831,199.9,2.215e-02,3.204e-08,0.0,2.282e-08,2.940e-08,2.369e-08,-8.5,12.70,1046.5,1.78,-19.1,-28.8,-8.2,-26.1,62.9,0.0,-19.9,-15.1,43.1,-15.1,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,6.4835e+18,3.460e+03,1.471e+00,2.403,1.0000,5.2489e+18,68.04,80.96,2.02,1.2312e+18,31.61,18.99,4.00,3.3977e+15,0.35,0.05,16.04,-0.089
0.0,561.000,22.00,48.00,25264.308,24703.308,10.484,197.2,1.735e-02,2.543e-08,61.849,54.316,1001.8,1.000e+05,0.000,962.809,200.3,2.180e-02,3.146e-08,0.0,2.241e-08,2.886e-08,2.325e-08,-8.6,12.70,1047.9,1.78,-19.2,-28.8,-8.3,-26.1,63.6,0.0,-6.5,-24.1,57.1,-24.1,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,6.3658e+18,3.460e+03,1.471e+00,2.403,1.0000,5.1537e+18,68.05,80.96,2.02,1.2089e+18,31.61,18.99,4.00,3.2358e+15,0.34,0.05,16.04,-0.089
0.0,562.000,22.00,48.00,25265.308,24703.308,10.483,197.6,1.707e-02,2.497e-08,61.849,54.316,1002.9,1.000e+05,0.000,963.809,200.7,2.146e-02,3.090e-08,0.0,2.200e-08,2.834e-08,2.335e-08,-6.5,12.70,1036.9,1.77,-19.2,-28.8,-8.3,-24.4,64.3,0.0,8.3,-24.8,72.6,-24.8,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,6.2502e+18,3.460e+03,1.471e+00,2.403,1.0000,5.0602e+18,68.06,80.96,2.02,1.1870e+18,31.61,18.99,4.00,3.0817e+15,0.33,0.05,16.04,-0.089
0.0,563.000,22.00,48.00,25266.308,24703.308,10.482,198.1,1.680e-02,2.451e-08,61.849,54.316,1003.9,1.000e+05,0.000,964.809,201.1,2.112e-02,3.034e-08,0.0,2.160e-08,2.782e-08,2.366e-08,-3.5,12.70,1021.8,1.77,-19.2,-28.8,-8.3,-22.0,64.9,0.0,20.7,-20.5,85.7,-20.5,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,6.1368e+18,3.460e+03,1.470e+00,2.403,1.0000,4.9684e+18,68.06,80.96,2.02,1.1654e+18,31.62,18.99,4.00,2.9348e+15,0.32,0.05,16.04,-0.089
0.0,564.000,22.00,48.00,25267.308,24703.308,10.482,198.5,1.653e-02,2.406e-08,61.849,54.316,1004.9,1.000e+05,0.000,965.809,201.6,2.079e-02,2.980e-08,0.0,2.120e-08,2.731e-08,2.352e-08,-2.3,12.70,1016.5,1.77,-19.2,-28.8,-8.3,-21.1,65.6,0.0,32.5,-6.5,98.1,-6.5,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,6.0254e+18,3.461e+03,1.470e+00,2.403,1.0000,4.8783e+18,68.07,80.96,2.02,1.1443e+18,31.62,18.99,4.00,2.7950e+15,0.31,0.05,16.04,-0.089
0.0,565.000,22.00,48.00,25268.308,24703.308,10.481,198.9,1.627e-02,2.363e-08,61.849,54.316,1005.9,1.000e+05,0.000,966.809,202.0,2.046e-02,2.926e-08,0.0,2.082e-08,2.682e-08,2.270e-08,-3.9,12.70,1026.1,1.76,-19.3,-28.9,-8.4,-22.4,66.3,0.0,15.0,-13.6,81.3,-13.6,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,5.9160e+18,3.461e+03,1.470e+00,2.402,1.0000,4.7898e+18,68.08,80.96,2.02,1.1235e+18,31.62,18.99,4.00,2.6618e+15,0.30,0.04,16.04,-0.089
0.0,566.000,22.00,48.00,25269.308,24703.308,10.480,199.3,1.601e-02,2.321e-08,63.358,56.330,1006.8,1.000e+05,0.000,991.395,202.4,2.014e-02,2.875e-08,0.0,2.045e-08,2.634e-08,2.225e-08,-4.1,12.70,1028.2,1.76,-19.3,-28.9,-8.4,-22.6,66.9,0.0,3.5,-20.8,70.4,-20.8,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,5.8123e+18,3.461e+03,1.469e+00,2.402,1.0000,4.7059e+18,68.08,80.96,2.02,1.1039e+18,31.62,18.99,4.00,2.5336e+15,0.29,0.04,16.04,-0.089
0.0,567.000,22.00,48.00,25270.308,24703.308,10.479,199.7,1.576e-02,2.280e-08,63.358,56.330,1007.7,1.000e+05,0.000,992.395,202.8,1.983e-02,2.825e-08,0.0,2.009e-08,2.588e-08,2.212e-08,-3.0,12.70,1023.0,1.76,-19.3,-28.9,-8.4,-21.7,67.6,0.0,30.3,-5.3,97.9,-5.3,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,5.7105e+18,3.462e+03,1.469e+00,2.402,1.0000,4.6235e+18,68.09,80.97,2.02,1.0845e+18,31.63,18.99,4.00,2.4115e+15,0.28,0.04,16.04,-0.089
0.0,568.000,22.00,48.00,25271.308,24703.308,10.478,200.0,1.551e-02,2.240e-08,63.358,56.330,1008.5,1.000e+05,0.000,993.395,203.1,1.952e-02,2.776e-08,0.0,1.974e-08,2.542e-08,2.183e-08,-2.5,12.70,1021.6,1.75,-19.3,-28.9,-8.4,-21.4,68.3,0.0,29.8,-4.2,98.1,-4.2,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,5.6104e+18,3.462e+03,1.469e+00,2.402,1.0000,4.5426e+18,68.10,80.97,2.02,1.0655e+18,31.63,18.99,4.00,2.2953e+15,0.27,0.04,16.04,-0.089
0.0,569.000,22.00,48.00,25272.308,24703.308,10.477,200.4,1.527e-02,2.201e-08,63.358,56.330,1009.5,1.000e+05,0.000,994.395,203.5,1.922e-02,2.728e-08,0.0,1.939e-08,2.498e-08,2.127e-08,-3.3,12.70,1026.7,1.75,-19.3,-28.9,-8.4,-22.0,68.9,0.0,24.9,4.8,93.8,4.8,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,5.5121e+18,3.462e+03,1.469e+00,2.402,1.0000,4.4630e+18,68.10,80.97,2.02,1.0469e+18,31.63,18.99,4.00,2.1848e+15,0.26,0.04,16.04,-0.089
0.0,570.000,22.00,48.00,25273.308,24703.308,10.476,200.8,1.503e-02,2.162e-08,63.358,56.330,1010.4,1.000e+05,0.000,995.395,203.9,1.893e-02,2.681e-08,0.0,1.905e-08,2.454e-08,2.113e-08,-2.3,12.70,1022.2,1.75,-19.4,-28.9,-8.5,-21.2,69.6,0.0,4.0,4.5,73.6,4.5,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,5.4155e+18,3.462e+03,1.468e+00,2.401,1.0000,4.3849e+18,68.11,80.97,2.02,1.0285e+18,31.64,18.99,4.00,2.0795e+15,0.26,0.04,16.04,-0.089
0.0,571.000,22.00,48.00,25274.308,24703.308,10.475,201.2,1.481e-02,2.127e-08,68.637,60.812,1011.3,1.000e+05,0.000,1079.337,204.3,1.866e-02,2.638e-08,0.0,1.874e-08,2.414e-08,2.156e-08,1.4,12.70,1004.3,1.74,-19.4,-29.0,-8.5,-18.2,70.3,0.0,-8.7,-1.4,61.6,-1.4,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,5.3276e+18,3.463e+03,1.468e+00,2.401,1.0000,4.3137e+18,68.11,80.97,2.02,1.0119e+18,31.64,18.99,4.00,1.9794e+15,0.25,0.04,16.04,-0.089
0.0,572.000,22.00,48.00,25275.308,24703.308,10.475,201.5,1.460e-02,2.092e-08,68.637,60.812,1012.2,1.000e+05,0.000,1080.337,204.6,1.839e-02,2.595e-08,0.0,1.843e-08,2.374e-08,2.092e-08,-0.0,12.70,1012.3,1.74,-19.4,-29.0,-8.5,-19.4,70.6,0.0,-9.1,0.4,61.5,0.4,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,5.2411e+18,3.463e+03,1.468e+00,2.401,1.0000,4.2438e+18,68.12,80.97,2.02,9.9543e+17,31.64,18.99,4.00,1.8841e+15,0.24,0.04,16.04,-0.089
0.0,573.000,22.00,48.00,25276.308,24703.308,10.474,201.9,1.439e-02,2.058e-08,68.637,60.812,1013.1,1.000e+05,0.000,1081.337,205.0,1.813e-02,2.554e-08,0.0,1.813e-08,2.336e-08,2.037e-08,-1.0,12.70,1018.3,1.74,-19.4,-29.0,-8.5,-20.2,70.6,0.0,-13.5,-9.8,57.1,-9.8,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,5.1560e+18,3.463e+03,1.468e+00,2.401,1.0000,4.1749e+18,68.13,80.97,2.02,9.7928e+17,31.64,18.99,4.00,1.7935e+15,0.23,0.03,16.04,-0.089
0.0,574.000,22.00,48.00,25277.308,24703.308,10.473,202.3,1.418e-02,2.024e-08,68.637,60.812,1014.0,1.000e+05,0.000,1082.337,205.3,1.787e-02,2.513e-08,0.0,1.783e-08,2.298e-08,2.060e-08,1.8,12.70,1005.1,1.73,-19.4,-29.0,-8.6,-18.0,70.6,0.0,-24.0,3.7,46.6,3.7,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,5.0723e+18,3.463e+03,1.468e+00,2.401,1.0000,4.1072e+18,68.13,80.97,2.02,9.6338e+17,31.64,18.99,4.00,1.7072e+15,0.22,0.03,16.04,-0.089
0.0,575.000,22.00,48.00,25278.308,24703.308,10.472,202.6,1.397e-02,1.991e-08,68.637,60.812,1014.9,1.000e+05,0.000,1083.337,205.7,1.761e-02,2.472e-08,0.0,1.754e-08,2.260e-08,2.030e-08,2.0,12.70,1005.0,1.73,-19.5,-29.0,-8.6,-17.9,70.6,0.0,-13.8,3.5,56.7,3.5,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,4.9900e+18,3.464e+03,1.468e+00,2.401,1.0000,4.0406e+18,68.14,80.97,2.02,9.4775e+17,31.65,18.99,4.00,1.6250e+15,0.22,0.03,16.04,-0.089
0.0,576.000,22.00,48.00,25279.308,24703.308,10.471,203.0,1.377e-02,1.959e-08,68.649,60.999,1015.8,1.000e+05,0.000,1084.525,206.1,1.736e-02,2.433e-08,0.0,1.726e-08,2.223e-08,1.920e-08,-2.0,12.70,1025.9,1.73,-19.5,-29.1,-8.6,-21.1,70.6,0.0,-24.3,-3.3,46.2,-3.3,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,4.9091e+18,3.464e+03,1.467e+00,2.400,1.0000,3.9751e+18,68.14,80.98,2.02,9.3241e+17,31.65,18.99,4.00,1.5449e+15,0.21,0.03,16.04,-0.089
0.0,577.000,22.00,48.00,25280.308,24703.308,10.470,203.4,1.357e-02,1.927e-08,68.649,60.999,1016.6,1.000e+05,0.000,1085.525,206.4,1.712e-02,2.394e-08,0.0,1.698e-08,2.187e-08,1.866e-08,-3.2,12.70,1033.1,1.73,-19.5,-29.1,-8.6,-22.0,70.6,0.0,-26.9,-0.4,43.6,-0.4,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,4.8295e+18,3.464e+03,1.467e+00,2.400,1.0000,3.9108e+18,68.14,80.98,2.02,9.1732e+17,31.65,18.99,4.00,1.4687e+15,0.20,0.03,16.04,-0.089
0.0,578.000,22.00,48.00,25281.308,24703.308,10.469,203.7,1.338e-02,1.896e-08,68.649,60.999,1017.5,1.000e+05,0.000,1086.525,206.8,1.687e-02,2.355e-08,0.0,1.670e-08,2.152e-08,1.859e-08,-1.9,12.70,1027.6,1.72,-19.5,-29.1,-8.6,-21.1,70.6,0.0,-25.4,4.2,45.1,4.2,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,4.7513e+18,3.464e+03,1.467e+00,2.400,1.0000,3.8474e+18,68.15,80.98,2.02,9.0247e+17,31.65,18.99,4.00,1.3963e+15,0.20,0.03,16.04,-0.089
0.0,579.000,22.00,48.00,25282.308,24703.308,10.469,204.1,1.318e-02,1.865e-08,68.649,60.999,1018.4,1.000e+05,0.000,1087.525,207.2,1.663e-02,2.318e-08,0.0,1.643e-08,2.117e-08,1.828e-08,-2.0,12.70,1028.5,1.72,-19.5,-29.1,-8.7,-21.1,70.6,0.0,-38.2,19.1,32.4,19.1,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,4.6743e+18,3.464e+03,1.467e+00,2.400,1.0000,3.7851e+18,68.15,80.98,2.02,8.8786e+17,31.66,18.99,4.00,1.3274e+15,0.19,0.03,16.04,-0.089
0.0,580.000,22.00,48.00,25283.308,24703.308,10.468,204.4,1.299e-02,1.835e-08,68.649,60.999,1019.3,1.000e+05,0.000,1088.525,207.5,1.639e-02,2.280e-08,0.0,1.616e-08,2.082e-08,1.749e-08,-4.7,12.70,1044.0,1.72,-19.6,-29.1,-8.7,-23.3,70.6,0.0,-46.9,11.9,23.6,11.9,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,4.5986e+18,3.464e+03,1.467e+00,2.400,1.0000,3.7238e+18,68.16,80.98,2.02,8.7349e+17,31.66,18.99,4.00,1.2620e+15,0.18,0.03,16.04,-0.089
0.0,581.000,22.00,48.00,25284.308,24703.308,10.467,204.8,1.281e-02,1.805e-08,68.803,61.083,1020.1,1.000e+05,0.000,1091.972,207.9,1.616e-02,2.244e-08,0.0,1.590e-08,2.048e-08,1.728e-08,-4.2,12.70,1042.4,1.71,-19.6,-29.1,-8.7,-23.0,70.6,0.0,-42.7,12.7,27.9,12.7,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,4.5242e+18,3.465e+03,1.467e+00,2.400,1.0000,3.6636e+18,68.16,80.98,2.02,8.5936e+17,31.66,18.99,4.00,1.1982e+15,0.18,0.03,16.04,-0.089
0.0,582.000,22.00,48.00,25285.308,24703.308,10.466,205.2,1.262e-02,1.775e-08,68.803,61.083,1021.0,1.000e+05,0.000,1092.972,208.2,1.593e-02,2.208e-08,0.0,1.564e-08,2.015e-08,1.679e-08,-5.4,12.70,1049.8,1.71,-19.6,-29.2,-8.7,-23.9,70.6,0.0,-32.9,18.2,37.7,18.2,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,4.4510e+18,3.465e+03,1.467e+00,2.400,1.0000,3.6044e+18,68.17,80.98,2.02,8.4547e+17,31.66,19.00,4.00,1.1376e+15,0.17,0.03,16.04,-0.089
0.0,583.000,22.00,48.00,25286.308,24703.308,10.465,205.5,1.244e-02,1.747e-08,68.803,61.083,1021.9,1.000e+05,0.000,1093.972,208.6,1.570e-02,2.173e-08,0.0,1.539e-08,1.982e-08,1.657e-08,-5.1,12.70,1049.0,1.71,-19.6,-29.2,-8.8,-23.7,70.6,0.0,-24.4,12.5,46.1,12.5,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,4.3790e+18,3.465e+03,1.466e+00,2.400,1.0000,3.5461e+18,68.17,80.98,2.02,8.3179e+17,31.66,19.00,4.00,1.0801e+15,0.16,0.02,16.04,-0.089
0.0,584.000,22.00,48.00,25287.308,24703.308,10.464,205.9,1.226e-02,1.718e-08,68.803,61.083,1022.8,1.000e+05,0.000,1094.972,209.0,1.548e-02,2.138e-08,0.0,1.514e-08,1.950e-08,1.658e-08,-3.5,12.70,1041.3,1.70,-19.6,-29.2,-8.8,-22.5,70.6,0.0,-19.5,13.8,51.1,13.8,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,4.3081e+18,3.465e+03,1.466e+00,2.399,1.0000,3.4888e+18,68.17,80.98,2.02,8.1834e+17,31.67,19.00,4.00,1.0255e+15,0.16,0.02,16.04,-0.089
0.0,585.000,22.00,48.00,25288.308,24703.308,10.463,206.3,1.208e-02,1.690e-08,68.803,61.083,1023.7,1.000e+05,0.000,1095.972,209.3,1.526e-02,2.104e-08,0.0,1.489e-08,1.919e-08,1.643e-08,-2.8,12.70,1038.4,1.70,-19.6,-29.2,-8.8,-21.9,70.6,0.0,-31.1,23.5,39.5,23.5,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,4.2384e+18,3.466e+03,1.466e+00,2.399,1.0000,3.4323e+18,68.18,80.98,2.02,8.0511e+17,31.67,19.00,4.00,9.7368e+14,0.15,0.02,16.04,-0.089
0.0,586.000,22.00,48.00,25289.308,24703.308,10.463,206.6,1.191e-02,1.663e-08,68.783,61.238,1024.5,1.000e+05,0.000,1096.653,209.7,1.504e-02,2.070e-08,0.0,1.465e-08,1.887e-08,1.694e-08,1.9,12.70,1015.0,1.70,-19.7,-29.2,-8.8,-18.2,70.6,0.0,-3.8,9.0,66.7,9.0,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,4.1700e+18,3.466e+03,1.466e+00,2.399,1.0000,3.3769e+18,68.18,80.98,2.02,7.9211e+17,31.67,19.00,4.00,9.2326e+14,0.15,0.02,16.04,-0.089
0.0,587.000,22.00,48.00,25290.308,24703.308,10.462,207.0,1.174e-02,1.636e-08,68.783,61.238,1025.4,1.000e+05,0.000,1097.653,210.1,1.483e-02,2.037e-08,0.0,1.441e-08,1.857e-08,1.649e-08,0.8,12.70,1021.4,1.69,-19.7,-29.2,-8.8,-19.1,70.6,0.0,-9.5,6.1,61.1,6.1,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,4.1026e+18,3.466e+03,1.466e+00,2.399,1.0000,3.3224e+18,68.19,80.98,2.02,7.7933e+17,31.67,19.00,4.00,8.7544e+14,0.14,0.02,16.04,-0.089
0.0,588.000,22.00,48.00,25291.308,24703.308,10.461,207.3,1.157e-02,1.610e-08,68.783,61.238,1026.3,1.000e+05,0.000,1098.653,210.4,1.462e-02,2.005e-08,0.0,1.418e-08,1.827e-08,1.620e-08,0.6,12.70,1023.1,1.69,-19.7,-29.3,-8.9,-19.2,70.6,0.0,-5.8,18.8,64.8,18.8,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,4.0364e+18,3.466e+03,1.466e+00,2.399,1.0000,3.2688e+18,68.19,80.98,2.02,7.6675e+17,31.67,19.00,4.00,8.3011e+14,0.14,0.02,16.04,-0.089
0.0,589.000,22.00,48.00,25292.308,24703.308,10.460,207.7,1.140e-02,1.583e-08,68.783,61.238,1027.1,1.000e+05,0.000,1099.653,210.8,1.441e-02,1.973e-08,0.0,1.395e-08,1.797e-08,1.607e-08,1.5,12.70,1019.5,1.69,-19.7,-29.3,-8.9,-18.5,70.6,0.0,-1.8,20.1,68.8,20.1,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,3.9712e+18,3.466e+03,1.465e+00,2.399,1.0000,3.2160e+18,68.19,80.98,2.02,7.5437e+17,31.67,19.00,4.00,7.8712e+14,0.13,0.02,16.04,-0.089
0.0,590.000,22.00,48.00,25293.308,24703.308,10.459,208.1,1.124e-02,1.558e-08,68.783,61.238,1028.0,1.000e+05,0.000,1100.653,211.1,1.421e-02,1.941e-08,0.0,1.373e-08,1.768e-08,1.557e-08,-0.0,12.70,1028.1,1.69,-19.7,-29.3,-8.9,-19.8,70.6,0.0,-2.8,18.7,67.8,18.7,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,3.9071e+18,3.466e+03,1.465e+00,2.399,1.0000,3.1641e+18,68.20,80.98,2.02,7.4220e+17,31.68,19.00,4.00,7.4636e+14,0.13,0.02,16.04,-0.089
0.0,591.000,22.00,48.00,25294.308,24703.308,10.458,208.4,1.107e-02,1.533e-08,68.860,61.384,1028.8,1.000e+05,0.000,1102.875,211.5,1.400e-02,1.910e-08,0.0,1.350e-08,1.740e-08,1.514e-08,-1.2,12.70,1035.3,1.68,-19.8,-29.3,-8.9,-20.8,70.6,0.0,-12.7,20.9,57.8,20.9,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,3.8440e+18,3.466e+03,1.465e+00,2.399,1.0000,3.1131e+18,68.20,80.99,2.02,7.3023e+17,31.68,19.00,4.00,7.0674e+14,0.12,0.02,16.04,-0.089
0.0,592.000,22.00,48.00,25295.308,24703.308,10.457,208.8,1.091e-02,1.508e-08,68.860,61.384,1029.7,1.000e+05,0.000,1103.875,211.9,1.381e-02,1.880e-08,0.0,1.329e-08,1.711e-08,1.518e-08,0.6,12.70,1026.4,1.68,-19.8,-29.3,-9.0,-19.3,70.6,0.0,9.2,33.9,79.7,33.9,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,3.7821e+18,3.466e+03,1.465e+00,2.399,1.0000,3.0629e+18,68.20,80.99,2.02,7.1846e+17,31.68,19.00,4.00,6.6923e+14,0.12,0.02,16.04,-0.089
0.0,593.000,22.00,48.00,25296.308,24703.308,10.457,209.2,1.076e-02,1.484e-08,68.860,61.384,1030.6,1.000e+05,0.000,1104.875,212.2,1.361e-02,1.850e-08,0.0,1.307e-08,1.684e-08,1.461e-08,-1.5,12.70,1038.4,1.68,-19.8,-29.3,-9.0,-21.0,70.6,0.0,-20.8,32.6,49.8,32.6,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,3.7211e+18,3.467e+03,1.465e+00,2.399,1.0000,3.0135e+18,68.21,80.99,2.02,7.0688e+17,31.68,19.00,4.00,6.3371e+14,0.11,0.02,16.04,-0.089
0.0,594.000,22.00,48.00,25297.308,24703.308,10.456,209.5,1.060e-02,1.460e-08,68.860,61.384,1031.4,1.000e+05,0.000,1105.875,212.6,1.342e-02,1.820e-08,0.0,1.286e-08,1.657e-08,1.441e-08,-1.2,12.70,1037.9,1.67,-19.8,-29.4,-9.0,-20.8,70.6,0.0,-10.8,37.8,59.8,37.8,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,3.6611e+18,3.467e+03,1.465e+00,2.398,1.0000,2.9650e+18,68.21,80.99,2.02,6.9549e+17,31.68,19.00,4.00,6.0007e+14,0.11,0.02,16.04,-0.089
0.0,595.000,22.00,48.00,25298.308,24703.308,10.455,209.9,1.045e-02,1.436e-08,68.860,61.384,1032.3,1.000e+05,0.000,1106.875,212.9,1.322e-02,1.791e-08,0.0,1.265e-08,1.630e-08,1.426e-08,-0.7,12.70,1035.7,1.67,-19.8,-29.4,-9.0,-20.4,70.6,0.0,-11.8,36.0,58.8,36.0,112.0,56.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,3.6020e+18,3.467e+03,1.464e+00,2.398,1.0000,2.9172e+18,68.21,80.99,2.02,6.8428e+17,31.68,19.00,4.00,5.6822e+14,0.11,0.02,16.04,-0.089
