ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,CO2nd_m3,CO2mass_pct,CO2mole_pct,CO2amw,COnd_m3,COmass_pct,COmole_pct,COamw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,Hnd_m3,Hmass_pct,Hmole_pct,Hamw,Nnd_m3,Nmass_pct,Nmole_pct,Namw,Ond_m3,Omass_pct,Omole_pct,Oamw,HeightAboveSurface_km,SurfaceHeight_km
0.0,118.000,22.00,48.00,6169.800,6051.800,8.534,185.9,3.013e-02,8.312e-07,4.167,4.016,221.9,9.209e+06,0.000,81.424,158.0,1.756e-02,5.754e-07,0.0,7.499e-07,9.213e-07,7.234e-07,-13.0,10.31,237.9,19.95,44.5,30.3,60.1,25.7,16.5,41.1,-27.1,2.2,-10.6,43.4,20.8,10.4,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.1740e+19,1.950e+02,1.359e+00,42.636,1.0000,1.0868e+19,95.50,92.57,44.00,1.9864e+17,1.11,1.69,28.00,5.1746e+17,2.89,4.41,28.00,1.2219e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,8.5966e+13,0.00,0.00,14.00,1.5630e+17,0.50,1.33,16.00,118.451,-0.451
0.0,119.000,22.00,48.00,6170.800,6051.800,8.531,187.3,2.370e-02,6.480e-07,4.167,4.016,222.9,9.209e+06,0.000,82.424,158.5,1.317e-02,4.293e-07,0.0,5.839e-07,7.191e-07,5.733e-07,-11.5,10.43,237.0,19.95,50.9,36.0,67.5,33.5,17.0,42.2,-25.8,2.9,-8.8,45.1,20.9,10.4,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,9.1729e+18,1.953e+02,1.358e+00,42.569,1.0000,8.4597e+18,95.31,92.23,44.00,1.6811e+17,1.21,1.83,28.00,4.0783e+17,2.92,4.45,28.00,1.0027e+14,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.0620e+14,0.00,0.00,14.00,1.3699e+17,0.56,1.49,16.00,119.451,-0.451
0.0,120.000,22.00,48.00,6171.800,6051.800,8.528,188.7,1.865e-02,5.052e-07,4.167,4.016,223.9,9.209e+06,0.000,83.424,159.0,9.882e-03,3.203e-07,0.0,4.547e-07,5.613e-07,4.859e-07,-3.8,10.55,228.2,19.95,57.7,42.0,75.2,51.7,17.4,43.3,-28.7,0.4,-11.3,43.8,21.0,10.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,7.1694e+18,1.956e+02,1.358e+00,42.503,1.0000,6.5854e+18,95.11,91.85,44.00,1.4226e+17,1.31,1.98,28.00,3.2142e+17,2.95,4.48,28.00,8.2280e+13,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.3120e+14,0.00,0.00,14.00,1.2007e+17,0.63,1.67,16.00,120.451,-0.451
0.0,121.000,22.00,48.00,6172.800,6051.800,8.526,190.5,1.484e-02,3.976e-07,4.376,4.179,225.0,9.209e+06,0.000,88.604,159.8,7.460e-03,2.398e-07,0.0,3.575e-07,4.423e-07,3.808e-07,-4.2,10.66,229.9,19.95,65.8,49.0,84.4,58.8,17.9,44.4,-36.6,5.5,-18.8,49.9,21.1,10.6,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,5.6467e+18,1.959e+02,1.357e+00,42.437,1.0000,5.1699e+18,94.92,91.56,44.00,1.2213e+17,1.43,2.16,28.00,2.5613e+17,2.99,4.54,28.00,6.9993e+13,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.4278e+14,0.00,0.00,14.00,9.8323e+16,0.66,1.74,16.00,121.451,-0.451
0.0,122.000,22.00,48.00,6173.800,6051.800,8.523,192.2,1.181e-02,3.130e-07,4.376,4.179,226.2,9.209e+06,0.000,89.604,160.6,5.632e-03,1.796e-07,0.0,2.810e-07,3.485e-07,3.019e-07,-3.5,10.78,230.3,19.95,74.3,56.5,94.1,68.1,18.3,45.6,-24.1,8.0,-5.8,53.6,21.2,10.6,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,4.4484e+18,1.962e+02,1.356e+00,42.373,1.0000,4.0587e+18,94.73,91.24,44.00,1.0484e+17,1.56,2.36,28.00,2.0410e+17,3.03,4.59,28.00,5.9540e+13,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.5538e+14,0.00,0.00,14.00,8.0516e+16,0.68,1.81,16.00,122.451,-0.451
0.0,123.000,22.00,48.00,6174.800,6051.800,8.520,194.0,9.394e-03,2.464e-07,4.376,4.179,227.3,9.209e+06,0.000,90.604,161.4,4.251e-03,1.345e-07,0.0,2.210e-07,2.747e-07,2.386e-07,-3.2,10.90,231.0,19.95,83.2,64.4,104.3,77.4,18.8,46.7,-26.6,9.3,-7.8,55.9,21.3,10.7,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.5051e+18,1.965e+02,1.355e+00,42.308,1.0000,3.1863e+18,94.52,90.90,44.00,9.0005e+16,1.70,2.57,28.00,1.6264e+17,3.07,4.64,28.00,5.0649e+13,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.6909e+14,0.00,0.00,14.00,6.5934e+16,0.71,1.88,16.00,123.451,-0.451
0.0,124.000,22.00,48.00,6175.800,6051.800,8.517,195.8,7.475e-03,1.939e-07,4.376,4.179,228.5,9.209e+06,0.000,91.604,162.2,3.209e-03,1.007e-07,0.0,1.738e-07,2.165e-07,1.706e-07,-12.0,11.02,243.6,19.95,92.7,72.6,115.0,69.5,19.2,47.8,-11.3,19.4,7.9,67.2,21.4,10.7,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.7625e+18,1.968e+02,1.354e+00,42.243,1.0000,2.5014e+18,94.30,90.55,44.00,7.7266e+16,1.85,2.80,28.00,1.2960e+17,3.11,4.69,28.00,4.3085e+13,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.8402e+14,0.00,0.01,14.00,5.3992e+16,0.74,1.95,16.00,124.451,-0.451
0.0,125.000,22.00,48.00,6176.800,6051.800,8.515,197.6,5.948e-03,1.527e-07,4.376,4.179,229.6,9.209e+06,0.000,92.604,163.0,2.423e-03,7.538e-08,0.0,1.366e-07,1.706e-07,1.468e-07,-3.9,11.13,234.2,19.95,102.6,81.3,126.4,94.7,19.6,48.9,-7.4,24.7,12.2,73.6,21.5,10.8,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.1778e+18,1.971e+02,1.354e+00,42.179,1.0000,1.9638e+18,94.06,90.17,44.00,6.6331e+16,2.02,3.05,28.00,1.0327e+17,3.15,4.74,28.00,3.6651e+13,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,2.0026e+14,0.00,0.01,14.00,4.4214e+16,0.77,2.03,16.00,125.451,-0.451
0.0,126.000,22.00,48.00,6177.800,6051.800,8.512,199.2,4.797e-03,1.217e-07,4.648,4.409,231.0,9.209e+06,0.000,99.364,163.8,1.849e-03,5.688e-08,0.0,1.088e-07,1.361e-07,1.203e-07,-1.2,11.25,232.3,19.95,113.9,91.2,139.4,111.4,20.1,50.0,2.5,23.5,22.6,73.5,21.6,10.8,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.7399e+18,1.979e+02,1.353e+00,42.017,1.0000,1.5588e+18,93.73,89.59,44.00,5.7439e+16,2.20,3.30,28.00,8.3266e+16,3.19,4.79,28.00,3.1992e+13,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.9411e+14,0.00,0.01,14.00,4.0211e+16,0.88,2.31,16.00,126.451,-0.451
0.0,127.000,22.00,48.00,6178.800,6051.800,8.509,200.8,3.868e-03,9.699e-08,4.648,4.409,232.3,9.209e+06,0.000,100.364,164.5,1.411e-03,4.292e-08,0.0,8.659e-08,1.086e-07,1.012e-07,4.4,11.37,227.4,19.95,126.0,101.7,153.1,135.9,20.5,51.1,0.6,23.2,21.2,74.3,21.7,10.8,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.3910e+18,1.986e+02,1.353e+00,41.857,1.0000,1.2373e+18,93.38,88.95,44.00,4.9740e+16,2.39,3.58,28.00,6.7135e+16,3.22,4.83,28.00,2.7926e+13,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.8815e+14,0.00,0.01,14.00,3.6571e+16,1.00,2.63,16.00,127.451,-0.451
0.0,128.000,22.00,48.00,6179.800,6051.800,8.506,202.4,3.120e-03,7.730e-08,4.648,4.409,233.6,9.209e+06,0.000,101.364,165.3,1.077e-03,3.239e-08,0.0,6.894e-08,8.669e-08,8.701e-08,12.6,11.48,220.2,19.95,138.7,112.8,167.6,168.6,21.0,52.2,-3.4,23.4,17.6,75.6,21.8,10.9,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.1128e+18,1.994e+02,1.353e+00,41.697,1.0000,9.8212e+17,92.99,88.26,44.00,4.3073e+16,2.60,3.87,28.00,5.4129e+16,3.26,4.86,28.00,2.4377e+13,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.8237e+14,0.01,0.02,14.00,3.3260e+16,1.15,2.99,16.00,128.451,-0.451
0.0,129.000,22.00,48.00,6180.800,6051.800,8.504,204.0,2.516e-03,6.162e-08,4.648,4.409,235.0,9.209e+06,0.000,102.364,166.0,8.220e-04,2.445e-08,0.0,5.489e-08,6.918e-08,6.864e-08,11.4,11.60,222.6,19.95,152.1,124.5,183.0,180.8,21.4,53.3,-5.0,12.4,16.5,65.7,21.9,10.9,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,8.9096e+17,2.002e+02,1.352e+00,41.539,1.0000,7.7957e+17,92.57,87.50,44.00,3.7299e+16,2.82,4.19,28.00,4.3642e+16,3.30,4.90,28.00,2.1279e+13,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.7676e+14,0.01,0.02,14.00,3.0249e+16,1.31,3.40,16.00,129.451,-0.451
0.0,130.000,22.00,48.00,6181.800,6051.800,8.501,205.6,2.029e-03,4.912e-08,4.648,4.409,236.3,9.209e+06,0.000,103.364,166.8,6.273e-04,1.845e-08,0.0,4.370e-08,5.521e-08,5.822e-08,18.5,11.72,217.1,19.95,166.2,136.9,199.2,215.5,21.9,54.4,15.0,9.1,36.9,63.5,22.0,11.0,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,7.1398e+17,2.009e+02,1.352e+00,41.382,1.0000,6.1879e+17,92.11,86.67,44.00,3.2299e+16,3.06,4.52,28.00,3.5188e+16,3.33,4.93,28.00,1.8574e+13,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.7133e+14,0.01,0.02,14.00,2.7511e+16,1.49,3.85,16.00,130.451,-0.451
0.0,131.000,22.00,48.00,6182.800,6051.800,8.498,207.4,1.656e-03,3.956e-08,4.932,4.622,237.9,9.209e+06,0.000,110.672,167.7,4.878e-04,1.409e-08,0.0,3.515e-08,4.451e-08,4.849e-08,22.6,11.83,214.9,19.95,180.8,149.6,216.0,244.2,22.3,55.6,10.1,6.2,32.4,61.8,22.1,11.1,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,5.7731e+17,2.020e+02,1.352e+00,41.170,1.0000,4.9557e+17,91.63,85.84,44.00,2.8139e+16,3.31,4.87,28.00,2.8946e+16,3.41,5.01,28.00,1.6619e+13,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.6036e+14,0.01,0.03,14.00,2.4472e+16,1.65,4.24,16.00,131.451,-0.451
0.0,132.000,22.00,48.00,6183.800,6051.800,8.495,209.1,1.352e-03,3.186e-08,4.932,4.622,239.5,9.209e+06,0.000,111.672,168.6,3.793e-04,1.076e-08,0.0,2.828e-08,3.589e-08,3.767e-08,18.3,11.95,220.3,19.95,196.2,162.9,233.7,250.2,22.8,56.7,7.5,6.5,30.2,63.2,22.2,11.1,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,4.6715e+17,2.030e+02,1.352e+00,40.959,1.0000,3.9689e+17,91.11,84.96,44.00,2.4515e+16,3.58,5.25,28.00,2.3812e+16,3.48,5.10,28.00,1.4870e+13,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.5009e+14,0.01,0.03,14.00,2.1769e+16,1.82,4.66,16.00,132.451,-0.451
0.0,133.000,22.00,48.00,6184.800,6051.800,8.493,210.9,1.104e-03,2.566e-08,4.932,4.622,241.2,9.209e+06,0.000,112.672,169.5,2.949e-04,8.215e-09,0.0,2.275e-08,2.894e-08,3.186e-08,24.2,12.06,216.4,19.95,212.4,176.9,252.3,287.9,23.2,57.8,11.3,14.1,34.5,71.9,22.3,11.2,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.7832e+17,2.040e+02,1.352e+00,40.751,1.0000,3.1786e+17,90.56,84.02,44.00,2.1358e+16,3.87,5.65,28.00,1.9589e+16,3.55,5.18,28.00,1.3305e+13,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.4048e+14,0.01,0.04,14.00,1.9365e+16,2.01,5.12,16.00,133.451,-0.451
0.0,134.000,22.00,48.00,6185.800,6051.800,8.490,212.7,9.016e-04,2.067e-08,4.932,4.622,242.8,9.209e+06,0.000,113.672,170.4,2.293e-04,6.275e-09,0.0,1.830e-08,2.334e-08,2.489e-08,20.4,12.18,221.3,19.95,229.4,191.7,271.9,296.7,23.7,58.9,31.8,9.4,55.4,68.3,22.4,11.2,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.0665e+17,2.051e+02,1.352e+00,40.544,1.0000,2.5456e+17,89.96,83.01,44.00,1.8607e+16,4.18,6.07,28.00,1.6114e+16,3.62,5.25,28.00,1.1904e+13,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.3148e+14,0.01,0.04,14.00,1.7226e+16,2.21,5.62,16.00,134.451,-0.451
0.0,135.000,22.00,48.00,6186.800,6051.800,8.487,214.5,7.362e-04,1.665e-08,4.932,4.622,244.5,9.209e+06,0.000,114.672,171.2,1.783e-04,4.794e-09,0.0,1.473e-08,1.882e-08,1.983e-08,19.1,12.30,224.0,19.95,247.3,207.2,292.6,313.6,24.1,60.0,16.6,4.9,40.8,64.9,22.5,11.2,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.4879e+17,2.061e+02,1.352e+00,40.340,1.0000,2.0387e+17,89.33,81.94,44.00,1.6210e+16,4.52,6.52,28.00,1.3256e+16,3.70,5.33,28.00,1.0651e+13,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.2306e+14,0.02,0.05,14.00,1.5323e+16,2.44,6.16,16.00,135.451,-0.451
0.0,136.000,22.00,48.00,6187.800,6051.800,8.484,216.5,6.107e-04,1.358e-08,5.354,4.916,246.5,9.209e+06,0.000,125.479,172.2,1.429e-04,3.736e-09,0.0,1.200e-08,1.537e-08,1.572e-08,15.7,12.41,229.2,19.95,263.5,221.2,311.4,320.6,24.6,61.1,13.2,-7.1,37.8,54.0,22.6,11.3,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.0400e+17,2.077e+02,1.352e+00,40.031,1.0000,1.6479e+17,88.63,80.78,44.00,1.4180e+16,4.85,6.95,28.00,1.1105e+16,3.80,5.44,28.00,9.8145e+12,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,1.1543e+14,0.02,0.06,14.00,1.3799e+16,2.70,6.76,16.00,136.451,-0.451
0.0,137.000,22.00,48.00,6188.800,6051.800,8.482,218.5,5.067e-04,1.108e-08,5.354,4.916,248.6,9.209e+06,0.000,126.479,173.2,1.145e-04,2.913e-09,0.0,9.779e-09,1.256e-08,1.273e-08,14.9,12.53,232.0,19.95,280.3,235.7,331.0,336.8,25.0,62.2,-5.0,-14.9,20.0,47.3,22.7,11.3,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.6745e+17,2.093e+02,1.352e+00,39.727,1.0000,1.3320e+17,87.88,79.55,44.00,1.2403e+16,5.21,7.41,28.00,9.3032e+15,3.91,5.56,28.00,9.0437e+12,0.00,0.01,4.00,0.0000e+00,0.00,0.00,1.01,1.0828e+14,0.02,0.06,14.00,1.2426e+16,2.98,7.42,16.00,137.451,-0.451
0.0,138.000,22.00,48.00,6189.800,6051.800,8.479,220.5,4.204e-04,9.041e-09,5.354,4.916,250.8,9.209e+06,0.000,127.479,174.2,9.177e-05,2.273e-09,0.0,7.970e-09,1.026e-08,1.054e-08,16.6,12.64,232.2,19.95,297.8,250.7,351.3,363.7,25.5,63.3,-5.7,-17.3,19.7,46.0,22.8,11.4,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.3761e+17,2.109e+02,1.352e+00,39.428,1.0000,1.0767e+17,87.09,78.24,44.00,1.0850e+16,5.58,7.88,28.00,7.7936e+15,4.01,5.66,28.00,8.3333e+12,0.00,0.01,4.00,0.0000e+00,0.00,0.00,1.01,1.0157e+14,0.03,0.07,14.00,1.1190e+16,3.29,8.13,16.00,138.451,-0.451
0.0,139.000,22.00,48.00,6190.800,6051.800,8.476,222.5,3.487e-04,7.378e-09,5.354,4.916,252.9,9.209e+06,0.000,128.479,175.2,7.354e-05,1.774e-09,0.0,6.497e-09,8.380e-09,8.638e-09,17.1,12.76,233.7,19.95,315.9,266.2,372.4,387.0,25.9,64.5,14.0,-9.1,39.9,55.3,22.9,11.4,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.1323e+17,2.125e+02,1.353e+00,39.133,1.0000,8.7026e+16,86.24,76.86,44.00,9.4906e+15,5.98,8.38,28.00,6.5289e+15,4.12,5.77,28.00,7.6788e+12,0.00,0.01,4.00,0.0000e+00,0.00,0.00,1.01,9.5282e+13,0.03,0.08,14.00,1.0076e+16,3.63,8.90,16.00,139.451,-0.451
0.0,140.000,22.00,48.00,6191.800,6051.800,8.473,224.5,2.893e-04,6.022e-09,5.354,4.916,255.0,9.209e+06,0.000,129.479,176.2,5.893e-05,1.385e-09,0.0,5.296e-09,6.847e-09,6.797e-09,12.9,12.87,240.0,19.95,334.8,282.4,394.3,390.7,26.3,65.6,24.9,-7.9,51.2,57.7,23.0,11.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,9.3285e+16,2.141e+02,1.354e+00,38.843,1.0000,7.0343e+16,85.33,75.41,44.00,8.3017e+15,6.41,8.90,28.00,5.4695e+15,4.22,5.86,28.00,7.0757e+12,0.00,0.01,4.00,0.0000e+00,0.00,0.00,1.01,8.9380e+13,0.03,0.10,14.00,9.0739e+15,4.00,9.73,16.00,140.451,-0.451
0.0,141.000,22.00,48.00,6192.800,6051.800,8.471,226.6,2.441e-04,4.975e-09,5.886,5.250,257.8,9.209e+06,0.000,143.355,177.3,4.897e-05,1.113e-09,0.0,4.371e-09,5.664e-09,5.898e-09,18.6,12.99,236.8,19.95,347.2,292.8,409.0,430.1,26.8,66.7,43.6,-7.1,70.4,59.6,23.1,11.6,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,7.7659e+16,2.165e+02,1.354e+00,38.405,1.0000,5.7335e+16,84.35,73.83,44.00,7.2840e+15,6.82,9.38,28.00,4.6555e+15,4.36,5.99,28.00,6.7747e+12,0.00,0.01,4.00,0.0000e+00,0.00,0.00,1.01,8.3663e+13,0.04,0.11,14.00,8.2935e+15,4.44,10.68,16.00,141.451,-0.451
0.0,142.000,22.00,48.00,6193.800,6051.800,8.468,228.8,2.060e-04,4.112e-09,5.886,5.250,260.6,9.209e+06,0.000,144.355,178.4,4.069e-05,8.945e-10,0.0,3.608e-09,4.686e-09,4.566e-09,11.0,13.10,247.3,19.95,359.7,303.4,423.8,410.4,27.2,67.8,36.0,-9.6,63.2,58.2,23.2,11.6,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,6.4751e+16,2.189e+02,1.356e+00,37.977,1.0000,4.6732e+16,83.30,72.17,44.00,6.3911e+15,7.25,9.87,28.00,3.9627e+15,4.49,6.12,28.00,6.4865e+12,0.00,0.01,4.00,0.0000e+00,0.00,0.00,1.01,7.8312e+13,0.04,0.12,14.00,7.5803e+15,4.91,11.71,16.00,142.451,-0.451
0.0,143.000,22.00,48.00,6194.800,6051.800,8.465,231.0,1.738e-04,3.398e-09,5.886,5.250,263.4,9.209e+06,0.000,145.355,179.5,3.381e-05,7.196e-10,0.0,2.979e-09,3.877e-09,3.803e-09,11.9,13.22,249.0,19.95,372.3,314.0,438.8,428.5,27.7,68.9,40.4,-10.9,68.1,58.0,23.3,11.7,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,5.4079e+16,2.214e+02,1.357e+00,37.558,1.0000,3.8090e+16,82.18,70.43,44.00,5.6076e+15,7.70,10.37,28.00,3.3730e+15,4.63,6.24,28.00,6.2105e+12,0.00,0.01,4.00,0.0000e+00,0.00,0.00,1.01,7.3303e+13,0.05,0.14,14.00,6.9285e+15,5.44,12.81,16.00,143.451,-0.451
0.0,144.000,22.00,48.00,6195.800,6051.800,8.463,233.2,1.466e-04,2.810e-09,5.886,5.250,266.3,9.209e+06,0.000,146.355,180.6,2.809e-05,5.793e-10,0.0,2.460e-09,3.209e-09,3.287e-09,17.0,13.33,246.2,19.95,385.0,324.6,454.0,467.5,28.1,70.0,37.8,-19.7,66.0,50.3,23.4,11.7,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,4.5245e+16,2.238e+02,1.358e+00,37.149,1.0000,3.1046e+16,81.00,68.62,44.00,4.9202e+15,8.17,10.87,28.00,2.8710e+15,4.77,6.35,28.00,5.9463e+12,0.00,0.01,4.00,0.0000e+00,0.00,0.00,1.01,6.8615e+13,0.06,0.15,14.00,6.3327e+15,6.01,14.00,16.00,144.451,-0.451
0.0,145.000,22.00,48.00,6196.800,6051.800,8.460,235.4,1.237e-04,2.323e-09,5.886,5.250,269.1,9.209e+06,0.000,147.355,181.7,2.334e-05,4.667e-10,0.0,2.032e-09,2.657e-09,2.413e-09,3.8,13.45,264.1,19.95,397.8,335.3,469.3,416.9,28.6,71.1,46.1,-15.5,74.7,55.6,23.5,11.8,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.7924e+16,2.263e+02,1.360e+00,36.748,1.0000,2.5305e+16,79.74,66.73,44.00,4.3170e+15,8.66,11.38,28.00,2.4438e+15,4.90,6.44,28.00,5.6934e+12,0.00,0.02,4.00,0.0000e+00,0.00,0.00,1.01,6.4226e+13,0.06,0.17,14.00,5.7881e+15,6.63,15.26,16.00,145.451,-0.451
0.0,146.000,22.00,48.00,6197.800,6051.800,8.457,237.8,1.048e-04,1.912e-09,6.011,5.156,273.2,9.209e+06,0.000,151.479,184.2,1.952e-05,3.769e-10,0.0,1.670e-09,2.189e-09,1.961e-09,2.5,13.56,269.8,19.95,407.4,343.2,480.8,420.3,29.0,72.2,51.5,-14.9,80.6,57.3,23.6,11.8,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.1610e+16,2.304e+02,1.362e+00,36.080,1.0000,2.0346e+16,78.14,64.36,44.00,3.7470e+15,9.16,11.85,28.00,2.1224e+15,5.19,6.71,28.00,5.5302e+12,0.00,0.02,4.00,1.6100e+10,0.00,0.00,1.01,5.9412e+13,0.07,0.19,14.00,5.3301e+15,7.44,16.86,16.00,146.451,-0.451
0.0,147.000,22.00,48.00,6198.800,6051.800,8.454,240.2,8.872e-05,1.574e-09,6.011,5.156,277.4,9.209e+06,0.000,152.479,186.7,1.632e-05,3.045e-10,0.0,1.374e-09,1.804e-09,1.561e-09,-0.8,13.68,278.5,19.95,417.0,351.1,492.5,412.7,29.5,73.3,35.5,-15.2,65.0,58.1,23.7,11.8,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.6423e+16,2.346e+02,1.365e+00,35.435,1.0000,1.6358e+16,76.43,61.91,44.00,3.2523e+15,9.67,12.31,28.00,1.8432e+15,5.48,6.98,28.00,5.3717e+12,0.00,0.02,4.00,2.5517e+10,0.00,0.00,1.01,5.4959e+13,0.08,0.21,14.00,4.9084e+15,8.34,18.58,16.00,147.451,-0.451
0.0,148.000,22.00,48.00,6199.800,6051.800,8.452,242.5,7.512e-05,1.297e-09,6.011,5.156,281.5,9.209e+06,0.000,153.479,189.2,1.365e-05,2.462e-10,0.0,1.130e-09,1.488e-09,1.249e-09,-3.7,13.79,286.9,19.95,426.7,359.1,504.4,407.3,29.9,74.5,43.4,-11.8,73.4,62.6,23.8,11.9,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.2152e+16,2.388e+02,1.368e+00,34.814,1.0000,1.3152e+16,74.61,59.37,44.00,2.8229e+15,10.19,12.74,28.00,1.6008e+15,5.78,7.23,28.00,5.2178e+12,0.00,0.02,4.00,4.0441e+10,0.00,0.00,1.01,5.0839e+13,0.09,0.23,14.00,4.5201e+15,9.32,20.40,16.00,148.451,-0.451
0.0,149.000,22.00,48.00,6200.800,6051.800,8.449,244.9,6.361e-05,1.069e-09,6.011,5.156,285.7,9.209e+06,0.000,154.479,191.7,1.142e-05,1.992e-10,0.0,9.304e-10,1.228e-09,9.815e-10,-8.2,13.91,298.2,19.95,436.5,367.1,516.3,392.8,30.4,75.6,40.6,-8.4,71.0,67.1,23.9,11.9,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.8630e+16,2.430e+02,1.372e+00,34.214,1.0000,1.0575e+16,72.69,56.76,44.00,2.4502e+15,10.72,13.15,28.00,1.3903e+15,6.08,7.46,28.00,5.0683e+12,0.00,0.03,4.00,6.4095e+10,0.00,0.00,1.01,4.7028e+13,0.10,0.25,14.00,4.1624e+15,10.40,22.34,16.00,149.451,-0.451
0.0,150.000,22.00,48.00,6201.800,6051.800,8.446,247.3,5.386e-05,8.810e-10,6.011,5.156,290.0,9.209e+06,0.000,155.479,194.2,9.548e-06,1.612e-10,0.0,7.661e-10,1.013e-09,8.443e-10,-4.2,14.02,296.2,19.95,446.4,375.1,528.4,423.6,30.8,76.7,20.8,-13.4,51.6,63.3,24.0,12.0,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.5718e+16,2.472e+02,1.376e+00,33.634,1.0000,8.5024e+15,70.66,54.09,44.00,2.1267e+15,11.25,13.53,28.00,1.2074e+15,6.39,7.68,28.00,4.9230e+12,0.00,0.03,4.00,1.0158e+11,0.00,0.00,1.01,4.3503e+13,0.12,0.28,14.00,3.8331e+15,11.58,24.39,16.00,150.451,-0.451
